price,id,name,stats,description,dna,genesis,Species,Rarity Class,Head,Face,Skin,Eyes,Mouth,Earrings,Headgear,Body,Legs,LegAccessories,Background,Perk 1,Perk 2,collectionName,gameName,level,character_tokens,health,shield,talent_points_available,talent_points_total,earn_rate,Overachiever,Hodler,Grounded,Stonewall,Adrenaline Rush,Overshield,Black Widow,Galvanized,Nano Meds,Resilience,Cold Blooded,Perseverance,Escape Artist,Scavenger,Cool Moves,Brawler,Automatic Weapons Proficiency,Scatter Weapons Proficiency,Precision Weapons Proficiency,Explosive Weapons Proficiency,Elemental Weapons Proficiency
4.26,14514,Genesis Space Ape #14514,https://metadata.verko.io/dynamic/1/14514,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000000001170000440a0208,True,Genesis Space Ape,Bronze,Default,None,Black,Angry,Phoneme Ooo,None,None,Hoodie Blue,Tactical Pants Red,Radio,Desert,Grounded,Perseverance,Genesis Space Ape,Cantina Royale,1,0,2600,1350,0,0,1.0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2.1,8003,Genesis Space Ape #8003,https://metadata.verko.io/dynamic/1/8003,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000001916053864250e09,True,Genesis Space Ape,Silver,Default,None,Black,Wide Eyed,Jovial,Silver Stud,Combat Helmet Black,Pilot Armor Orange,Mercenary Pants Blue,Dual Grenades 1 Green,Artic,Galvanized,Escape Artist,Genesis Space Ape,Cantina Royale,3,183,2836,1469,0,0,1.17,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0
5.5,3586,Genesis Space Ape #3586,https://metadata.verko.io/dynamic/1/3586,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00020000171c00003e5421020a,True,Genesis Space Ape,Gold,Default,None,Chrome,Blindfold Red,Bored,None,Fluffy Hat Black,Company Armor Mk.2 Blue,Rogue Pants Black,Radio,Golden,Stonewall,Hodler,Genesis Space Ape,Cantina Royale,5,757,3178,1700,0,0,1.37,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5626,Genesis Space Ape #5626,https://metadata.verko.io/dynamic/1/5626,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100000c01190e2c65222309,True,Genesis Space Ape,Silver,Default,None,Red,Angry,Phoneme Oh,Silver Double Stud,Captain Hat Blue,Pilot Armor White,Mercenary Pants Orange,Pilot Bags Orange,Artic,Scavenger,Brawler,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0
3.5,7921,Genesis Space Ape #7921,https://metadata.verko.io/dynamic/1/7921,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0001000017061c0333760c0709,True,Genesis Space Ape,Silver,Default,None,Chrome,Closed,Rage,Silver Hoop,Combat Helmet Green,Mercenary Armor Black,Company Pants Blue,Dagger Holster Green,Artic,Automatic Weapons Proficiency,Cold Blooded,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0
5.32,13119,Genesis Space Ape #13119,https://metadata.verko.io/dynamic/1/13119,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000000005100000441c0008,True,Genesis Space Ape,Bronze,Default,None,Black,Bored,Discomfort,None,None,Hoodie Blue,Pilot Pants Black,None,Desert,Scatter Weapons Proficiency,Precision Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,0,2600,1350,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0
10.0,1500,Genesis Space Ape #1500,https://metadata.verko.io/dynamic/1/1500,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0003000013131800536b1b140b,True,Genesis Space Ape,Epic,Default,None,Devil,Laser Eyes,Phoneme L,None,Headband Green,Pilot Armor Mk.2 White,Pilot Pants Brown,Dual Grenades 2 Black,Outworld,Grounded,Stonewall,Genesis Space Ape,Cantina Royale,1,0,2900,1600,0,0,1.0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,55,Genesis Space Ape #55,https://metadata.verko.io/dynamic/1/55,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000400001b091111517123180c,True,Genesis Space Ape,Legendary,Default,None,Iridescent,Cyborg,Dumbfounded,OG Tag,Headband White,Rogue Armor Orange,Mercenary Pants Black,Quad Grenades 1 Black,Neon,Cold Blooded,Scatter Weapons Proficiency,Genesis Space Ape,Cantina Royale,7,12,3739,2174,5,5,1.6,0,0,0,0,0,0,0,1,1,0,10,2,0,0,0,1,0,10,0,0,0
3.5,6424,Genesis Space Ape #6424,https://metadata.verko.io/dynamic/1/6424,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000111d12105148210e09,True,Genesis Space Ape,Silver,Default,None,White,Blindfold Black,Grin,Ear Tag,Headband White,Tactical Vest Black,Rogue Pants Black,Dual Grenades 1 Green,Artic,Brawler,Galvanized,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0
5.0,3722,Genesis Space Ape #3722,https://metadata.verko.io/dynamic/1/3722,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0002000023181d0d2a520f0c0a,True,Genesis Space Ape,Gold,Default,None,ShinySilver,Sunglases,Small Grin,Gold Double Hoop,Captain Hat Black,Company Armor Red,Company Pants Green,Dual Dagger Holster Brown,Golden,Black Widow,Cold Blooded,Genesis Space Ape,Cantina Royale,6,997,3325,1779,0,0,1.48,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0
14.9,2284,Genesis Space Ape #2284,https://metadata.verko.io/dynamic/1/2284,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00030000150f0e0d3f6a20380b,True,Genesis Space Ape,Epic,Default,None,Muerto,Eyepatch,Unshaven Pipe,Gold Double Hoop,Fluffy Hat Green,Pilot Armor Mk.2 Orange,Rogue Pants Green,Waistband Green,Outworld,Resilience,Nano Meds,Genesis Space Ape,Cantina Royale,7,2678,3613,1990,5,5,1.6,1,0,0,0,0,0,0,0,10,10,0,1,0,0,0,0,0,0,0,0,0
5.0,6185,Genesis Space Ape #6185,https://metadata.verko.io/dynamic/1/6185,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100001d1c1a084a301e2709,True,Genesis Space Ape,Silver,Default,None,Oil,Blindfold Red,Phoneme Vuh,Silver Double Helix,Round Helmet Blue,Leather Vest Green,Rogue Pants Orange,Tactical Bags Blue,Artic,Resilience,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,4,1729,2940,1523,0,0,1.27,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
1.78,12387,Genesis Space Ape #12387,https://metadata.verko.io/dynamic/1/12387,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000000c011c00003f093408,True,Genesis Space Ape,Bronze,Default,None,Red,Angry,Rage,None,None,Tank Shirt Green,Tactical Pants Blue,Titan Bags Red,Desert,Cool Moves,Nano Meds,Genesis Space Ape,Cantina Royale,1,0,2600,1350,0,0,1.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
10.0,1161,Genesis Space Ape #1161,https://metadata.verko.io/dynamic/1/1161,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000300001904100f4f781a050b,True,Genesis Space Ape,Epic,Default,None,Emerald,Blue Beams,Discomfort,Gold Double Stud,Headband Red,Mercenary Armor Blue,Pilot Pants Green,Company Bags Brown,Outworld,Galvanized,Perseverance,Genesis Space Ape,Cantina Royale,1,171,2900,1600,0,0,1.0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0
6.3,4283,Genesis Space Ape #4283,https://metadata.verko.io/dynamic/1/4283,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200000f170e10284c18250a,True,Genesis Space Ape,Gold,Default,None,Tan,Sleepy,Unshaven Pipe,Ear Tag,Cap Brown,Tactical Vest Red,Pilot Pants White,Tactical Bags Brown,Golden,Galvanized,Black Widow,Genesis Space Ape,Cantina Royale,9,265,3864,2067,15,15,1.88,3,1,0,0,1,0,12,10,0,2,0,0,5,0,0,1,0,0,0,0,0
10.0,2765,Genesis Space Ape #2765,https://metadata.verko.io/dynamic/1/2765,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200001313120f00660a130a,True,Genesis Space Ape,Gold,Default,None,Devil,Laser Eyes,Grin,Gold Double Stud,None,Pilot Armor Blue,Tactical Pants Red,Dual Grenades 2 Orange,Golden,Galvanized,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,0,2800,1500,0,0,1.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
1.8,11290,Genesis Space Ape #11290,https://metadata.verko.io/dynamic/1/11290,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000008061c00003c083108,True,Genesis Space Ape,Bronze,Default,None,Golden Brown,Closed,Rage,None,None,Tank Shirt Black,Tactical Pants Orange,Titan Bags Brown,Desert,Escape Artist,Explosive Weapons Proficiency,Genesis Space Ape,Cantina Royale,2,15,2652,1376,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0
8.0,11876,Genesis Space Ape #11876,https://metadata.verko.io/dynamic/1/11876,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00000000000519000045073208,True,Genesis Space Ape,Bronze,Default,None,Black,Bored,Phoneme Oh,None,None,Hoodie Green,Tactical Pants Brown,Titan Bags Black,Desert,Overshield,Nano Meds,Genesis Space Ape,Cantina Royale,7,87,3240,1681,5,5,1.6,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
10.0,8045,Genesis Space Ape #8045,https://metadata.verko.io/dynamic/1/8045,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0001000002191d00272f081209,True,Genesis Space Ape,Silver,Default,None,Brown,Wide Eyed,Small Grin,None,Cap Green,Leather Vest Red,Tactical Pants Orange,Dual Grenades 2 Green,Artic,Adrenaline Rush,Black Widow,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,6117,Genesis Space Ape #6117,https://metadata.verko.io/dynamic/1/6117,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0001000000010e05374a1f1309,True,Genesis Space Ape,Silver,Default,None,Black,Angry,Unshaven Pipe,Silver Stud,Combat Helmet White,Tactical Vest Orange,Rogue Pants Blue,Dual Grenades 2 Orange,Artic,Galvanized,Overshield,Genesis Space Ape,Cantina Royale,1,17,2700,1400,0,0,1.0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1,7163,Genesis Space Ape #7163,https://metadata.verko.io/dynamic/1/7163,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100001d191601463b1c2209,True,Genesis Space Ape,Silver,Default,None,Oil,Wide Eyed,Jovial,Silver Cross,Pilot Cap Brown,T Shirt Red,Pilot Pants Black,Pilot Bags Red,Artic,Galvanized,Adrenaline Rush,Genesis Space Ape,Cantina Royale,3,8,2836,1469,0,0,1.17,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,6766,Genesis Space Ape #6766,https://metadata.verko.io/dynamic/1/6766,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100000c01190e2840202609,True,Genesis Space Ape,Silver,Default,None,Red,Angry,Phoneme Oh,Silver Double Stud,Cap Brown,Tank Shirt Brown,Rogue Pants Green,Tactical Bags Green,Artic,Black Widow,Grounded,Genesis Space Ape,Cantina Royale,6,1200,3206,1661,0,0,1.48,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9,5315,Genesis Space Ape #5315,https://metadata.verko.io/dynamic/1/5315,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0001000004240910472e230309,True,Genesis Space Ape,Silver,Default,None,Cream,Holographic Red,Unshaven,Ear Tag,Pilot Cap Black,Leather Vest Black,Mercenary Pants Black,Company Bags Green,Artic,Adrenaline Rush,Black Widow,Genesis Space Ape,Cantina Royale,4,62,2940,1523,0,0,1.27,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,10098,Genesis Space Ape #10098,https://metadata.verko.io/dynamic/1/10098,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00000000050512000035083108,True,Genesis Space Ape,Bronze,Default,None,Dark Brown,Bored,Grin,None,None,Large Vest Blue,Tactical Pants Orange,Titan Bags Brown,Desert,Precision Weapons Proficiency,Grounded,Genesis Space Ape,Cantina Royale,1,4,2600,1350,0,0,1.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
10.0,1598,Genesis Space Ape #1598,https://metadata.verko.io/dynamic/1/1598,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0003000013190b06396d211c0b,True,Genesis Space Ape,Epic,Default,None,Devil,Wide Eyed,Unshaven Dagger,Gold Stud,Fawks Hawk Black,Pilot Armor Mk.2 Green,Rogue Pants Black,Quad Grenades 2 Black,Outworld,Escape Artist,Scatter Weapons Proficiency,Genesis Space Ape,Cantina Royale,8,3966,3799,2092,10,10,1.74,0,1,0,0,1,1,2,1,0,0,0,2,11,0,0,1,0,10,0,0,0
